,date,open,volume,adjclose,ticker,RSIadjclose15,RSIvolume15,RSIadjclose25,RSIvolume25,MACDadjclose15,MACDvolume15,MACDadjclose25,MACDvolume25,emaadjclose5,emavolume5,emaadjclose10,emavolume10,emaadjclose15,emavolume15,emaadjclose50,emavolume50
54,2022-03-22,16.43000030517578,208700,16.030000686645508,ASLE,54.935912405840426,50.26626198626747,52.5755028159104,50.91345665735656,0.223693013597952,69525.43762475936,0.223693013597952,69525.43762475936,-0.0007443872527549,0.6189395396296158,-0.0139554325904587,0.4125472780772072,-0.0211532312408,0.2247045446001403,-0.0235094167250754,-0.2099205119093777
55,2022-03-23,15.949999809265137,150800,15.630000114440918,ASLE,50.74509551976644,48.83776756852505,49.909443297277406,49.68554626454495,0.1971485252616496,54328.28590450608,0.1971485252616496,54328.28590450608,0.0165522730300879,0.8270233506662285,0.0092284929457139,0.7812801738681083,0.0034101073504999,0.6080660387983629,0.0014227110806105,0.0897682775603489
56,2022-03-24,15.630000114440918,69000,16.3700008392334,ASLE,57.214621709642486,46.82355943520919,54.36857908701266,47.9825226291331,0.2324534592783393,35353.5084527712,0.2324534592783393,35353.5084527712,-0.0196004345658292,1.9953151814537904,-0.0297763877162823,2.367000595485898,-0.03670513881463,2.2001349828904924,-0.0421268244978022,1.3275122922844362
57,2022-03-25,16.209999084472656,54400,16.290000915527344,ASLE,56.35720276614965,46.45715231668201,53.82894804214294,47.67868386288216,0.251142612804454,18933.775575080654,0.251142612804454,18933.775575080654,-0.0098571390648326,1.8661366117685243,-0.0204640655600196,2.6759815671737006,-0.0279776120437474,2.6766203969120124,-0.0359551674025544,1.8756196151289215
58,2022-03-28,16.25,93600,15.859999656677246,ASLE,51.87978527919357,47.63592310336003,50.99503970380631,48.58917692777667,0.2289542565096844,8951.127944870008,0.2289542565096844,8951.127944870008,0.0113252820635491,0.4438592000014795,0.0049855240634286,0.9298373885860952,-0.0014208580753485,0.994734304412519,-0.0094326759474794,0.6449747876000615
59,2022-03-29,15.920000076293944,46900,15.920000076293944,ASLE,52.444625420213534,46.33389386979798,51.36718509222944,47.56206386096024,0.2137019370785911,-2662.331376100832,0.2137019370785911,-2662.331376100832,0.0050091519870064,1.2543741452756003,0.0009800703062826,2.3330006128027265,-0.004536326905297,2.608341994272608,-0.0126496824060725,2.1934079041134344
60,2022-03-30,15.949999809265137,61000,15.640000343322754,ASLE,49.53727954119832,46.80425186037103,49.53846497843024,47.90838383696848,0.1771685199931294,-10614.484020560776,0.1771685199931294,-10614.484020560776,0.01533441709674,0.4888540700920838,0.0154639735671784,1.2784792230462456,0.0116245989939374,1.5524972883600352,0.0048295252650409,1.3981905189466677
61,2022-03-31,15.390000343322754,70100,15.720000267028809,ASLE,50.379359361264335,47.1247066257653,50.06752541592477,48.13864825404863,0.1528586361477693,-16002.780718868977,0.1528586361477693,-16002.780718868977,0.0067782172280173,0.1970527653411042,0.0084241824485266,0.804026836275955,0.0056668388020446,1.068502749874706,-0.0002729646192141,1.04424812204738
62,2022-04-01,15.739999771118164,125700,16.25,ASLE,55.63442360508196,49.13075644939696,53.436554665206046,49.55775661576882,0.1740415153885166,-15638.354178017238,0.1740415153885166,-15638.354178017238,-0.0173721500035601,-0.2216207963383112,-0.0200175901744205,0.00496169162255,-0.0237416859879144,0.1343618728754158,-0.0315900405502844,0.134538798324761
63,2022-04-04,16.309999465942383,68600,16.299999237060547,ASLE,56.10430531362293,47.16194044619063,53.7432543015742,48.14832820186534,0.1926123377029878,-19698.711526895742,0.1926123377029878,-19698.711526895742,-0.0135908666736977,0.2841813984477577,-0.0188375117381183,0.6884616508515647,-0.0233942606084075,0.943740910974997,-0.0332052612728793,1.0365760076949928
64,2022-04-05,16.260000228881836,65300,15.619999885559082,ASLE,48.603344293181024,47.04520356480105,49.15633077348312,48.066032669313415,0.151057526042436,-22916.519763803983,0.151057526042436,-22916.519763803983,0.0195675731305248,0.232719182578011,0.019535160897858,0.6331006866709677,0.0167310376548296,0.9117235556090996,0.0085347183551535,1.0948102550118453
65,2022-04-06,15.5,64100,15.550000190734863,ASLE,47.8970585590447,46.99987795234107,48.7105340773411,48.03493353392708,0.1112281482638177,-25271.16716338294,0.1112281482638177,-25271.16716338294,0.0161048308800024,0.1705310725152794,0.019738381238851,0.5430056354510392,0.018644449188878,0.8290733956102171,0.0125619918176638,1.0895550374602805
66,2022-04-07,15.529999732971191,57300,15.949999809265137,ASLE,52.15390004288224,46.72655069582484,51.33744010102841,47.85217898748941,0.1104943525938288,-27367.14783345364,0.1104943525938288,-27367.14783345364,-0.0062515986233261,0.2062948429113371,-0.004774067190245,0.5940979709530453,-0.0060387854218179,0.9153691810870516,-0.0123281967484568,1.285077992389212
67,2022-04-08,15.869999885559082,44500,15.529999732971191,ASLE,47.76377494963653,46.18486154386291,48.61412798220669,47.49784344997789,0.0753211354668419,-29713.08140284612,0.0753211354668419,-29713.08140284612,0.0137491772891793,0.36884935578756,0.0181155733939719,0.8612386590816863,0.0182370427296589,1.2830184790281358,0.013818797107505,1.866187917704865
68,2022-04-11,15.460000038146973,72100,15.520000457763672,ASLE,47.661436317787214,47.588563213681496,48.55025713701391,48.35676658024919,0.0461124913357924,-29020.487498734365,0.0461124913357924,-29020.487498734365,0.009601545886778,-0.1034323039061818,0.0153585230158761,0.1217073294190081,0.0165314412609954,0.357940804814952,0.0139044547385324,0.738849298239226
69,2022-04-12,15.699999809265137,52300,15.720000267028809,ASLE,49.95911972213098,46.653219344162224,49.92109107675688,47.77272728791659,0.0385902583225128,-29719.716495770685,0.0385902583225128,-29719.716495770685,-0.0021621633520381,0.1573299029746883,0.0019967630631585,0.4470291779245512,0.0031486733459347,0.7630323235901202,0.0009655108819805,1.3423614463125115
70,2022-04-13,15.494999885559082,52200,15.770000457763672,ASLE,50.540715863282685,46.64825796778522,50.26617470114597,47.769691993449975,0.0362299485636725,-29936.561269314145,0.0362299485636725,-29936.561269314145,-0.0035505980455827,0.1063646733790064,-0.0009655829179527,0.3680192163864268,-2.7911494686619404e-05,0.6706085576301316,-0.0021215457019081,1.294031131569782
71,2022-04-14,15.899999618530272,57100,15.75,ASLE,50.29021365752302,46.94447530510996,50.12226263711413,47.938526842852376,0.0323780106262336,-29375.62918286021,0.0323780106262336,-29375.62918286021,-0.0015234910070053,0.0076151307692252,0.0002479592054829,0.2050556087539298,0.0010866829710937,0.461340558139339,-0.0008208647711207,1.0541440295076363
72,2022-04-18,15.600000381469728,70300,16.030000686645508,ASLE,53.73015173291467,47.78128959171574,52.12125904946252,48.40652154333849,0.0512519295076181,-27551.786995088565,0.0512519295076181,-27551.786995088565,-0.0126427804942472,-0.1210543009300827,-0.0140920878806409,-0.0173566826087617,-0.0143496407527334,0.1635807629592706,-0.0175571971889817,0.6422306585667633
73,2022-04-19,16.0,55200,16.729999542236328,ASLE,60.96549108318235,46.875124872238814,56.64607287215441,47.89350322765419,0.1211201031823652,-27009.566429142786,0.1211201031823652,-27009.566429142786,-0.0359698210915809,0.0795879546451109,-0.0452809625275859,0.2057286345741707,-0.0486414033555134,0.4216442333610894,-0.0563629941593123,1.0486615336618816
74,2022-04-20,16.709999084472656,142200,16.43000030517578,ASLE,56.881209325874025,52.4427678859482,54.35292277048134,51.00960078266972,0.1506147568660409,-19356.72768267477,0.1506147568660409,-19356.72768267477,-0.0122449116547229,-0.3872796291776365,-0.0227851553764932,-0.435234633898192,-0.0273615327516422,-0.3921208405672249,-0.03759828059216,-0.196710002999275
75,2022-04-21,16.649999618530273,52500,16.030000686645508,ASLE,51.91289027132812,47.00125875767814,51.45959753156053,47.93110496230324,0.1401818010657756,-20276.8309643033,0.1401818010657756,-20276.8309643033,0.0082684844163048,0.4397312600754298,0.001308657453551,0.4333969100209416,-0.0027047145636896,0.5656736078556771,-0.0130506116638639,1.1296597725869846
76,2022-04-22,15.989999771118164,85900,15.149999618530272,ASLE,43.04957207944694,49.10795027571746,45.86454887205561,49.12206961270256,0.0603845358102788,-18108.73885557616,0.0603845358102788,-18108.73885557616,0.0445564314403308,-0.0800474105241748,0.0486577247892237,-0.1014075140386338,0.0483210527234235,-0.0377109271144333,0.0425408513331595,0.2897691718551023
77,2022-04-25,15.039999961853027,68200,15.119999885559082,ASLE,42.782771077891056,48.02406251952798,45.688146678681925,48.50957322744303,-0.0052088332413653,-17612.422266094305,-0.0052088332413653,-17612.422266094305,0.0310859637403674,0.1058057422871298,0.0415132170331723,0.107840377095084,0.0441009067746515,0.1855286281636569,0.0428599794555149,0.6000136338494944
78,2022-04-26,14.920000076293944,43100,14.449999809265137,ASLE,37.25750638936304,46.46583827241232,41.9358391670517,47.63225483009042,-0.1098724856118238,-19020.82275733496,-0.1098724856118238,-19020.82275733496,0.0525960719510336,0.4998600405875059,0.0734766868318496,0.6160987628368753,0.0809484480560175,0.7664482804098893,0.0876370254828016,1.471737210135226
79,2022-04-27,14.40999984741211,71400,14.479999542236328,ASLE,37.64384601808684,48.48504294169115,42.15741067385128,48.721453175730375,-0.1882308561234875,-17654.305702267317,-0.1882308561234875,-17654.305702267317,0.0336101988843293,-0.0630815336197806,0.0582976248942873,-0.0200092817616197,0.0688703171115385,0.0580137363439488,0.0820352752595116,0.4727472439404031
80,2022-04-28,14.710000038146973,41700,14.81999969482422,ASLE,41.98190910349333,46.5123876300336,44.65089613849799,47.63827986467117,-0.2204024726203517,-18747.36256844703,-0.2204024726203517,-18747.36256844703,0.0065980888390479,0.402813405268548,0.0278330570248276,0.5547024973620736,0.0388047752055011,0.7101177021124268,0.0549676643126023,1.4620085144354606
81,2022-04-29,14.800000190734863,59800,14.479999542236328,ASLE,39.0697169286825,47.89657549923527,42.73204383777133,48.36699205732637,-0.2701719439638381,-17948.585805488547,-0.2701719439638381,-17948.585805488547,0.0201557937849397,-0.0145226421438299,0.0425186756461282,0.0688352801155155,0.0552970352860996,0.1684434725054709,0.0766119961460658,0.6887081112026944
82,2022-05-02,14.81999969482422,61200,14.550000190734863,ASLE,39.98801154558209,48.00807947972687,43.25503030887717,48.42482310830691,-0.300509285313236,-17006.67596905073,-0.300509285313236,-17006.67596905073,0.0101651882415816,-0.0247108278889,0.030684334484016,0.0363148362420831,0.0439424631689657,0.1240000767785747,0.0686311021401275,0.6245842968877788
83,2022-05-03,14.539999961853027,34400,14.520000457763672,ASLE,39.71318284338626,45.98946919479452,43.07940280158032,47.36692372436483,-0.3232416743287878,-18209.67122076457,-0.3232416743287878,-18209.67122076457,0.0081681918373006,0.4900716537441728,0.0268476779045015,0.6902806865807066,0.0403369310908124,0.874715235799206,0.0680609979998793,1.8161214030478063
84,2022-05-04,14.59000015258789,65400,15.0,ASLE,46.06750785774975,48.66460117085684,46.6871804952556,48.71683979543502,-0.2991279067146966,-16474.988056421782,-0.2991279067146966,-16474.988056421782,-0.0160621063564274,-0.1441542824791075,-0.0049184316421677,-0.0907549338818644,0.0061654084139113,-0.0121723456031177,0.0325543304758312,0.4623895895476951
85,2022-05-05,14.729999542236328,41800,14.390000343322754,ASLE,40.285859278233104,46.77489985306282,43.07312945428094,47.74574469904474,-0.3254266925608338,-16808.426879637853,-0.3254266925608338,-16808.426879637853,0.0170983577727798,0.226033651130245,0.0304883980242692,0.3457626053004231,0.0427151265017443,0.4773549646617605,0.0733317183677693,1.2375333889973466
86,2022-05-06,14.279999732971191,59800,14.0600004196167,ASLE,37.55398638456669,48.41191657768319,41.27271421271543,48.560391906269295,-0.3686161334420834,-15443.831178555369,-0.3686161334420834,-15443.831178555369,0.0273136690722953,-0.0953377188713015,0.0447339430311756,-0.0485316325417769,0.0587899543364566,0.0285829068980583,0.0946600332019259,0.541909596479889
87,2022-05-09,13.81999969482422,142100,12.859999656677246,ASLE,29.705646933086054,55.16692249870386,35.63122841207537,52.1158517196822,-0.4938768255371997,-7640.429275097806,-0.4938768255371997,-7640.429275097806,0.0821166927862099,-0.4128604062327179,0.1163625097271942,-0.4905762424886344,0.1378899027778081,-0.4962484123614292,0.1890878021457613,-0.3373482496991388
88,2022-05-10,13.489999771118164,248700,13.779999732971191,ASLE,40.004927339889406,62.06108935325116,41.96622517846909,56.20048921159394,-0.5130670954502996,7055.683516213598,-0.5130670954502996,7055.683516213598,0.0065805789733911,-0.4430169246097553,0.0342248049225489,-0.580033613524405,0.054180409092501,-0.6231495254201416,0.105398250035716,-0.5970120806886109
89,2022-05-11,13.789999961853027,175100,13.520000457763672,ASLE,38.30552819088102,55.72243385098111,40.78459818061327,52.95191494730426,-0.5429760186295578,12623.303553586184,-0.5429760186295578,12623.303553586184,0.0172918954551402,-0.1392663588442648,0.0442748351141043,-0.330143417865986,0.0651464205590593,-0.4066540611107399,0.1216889526834127,-0.4108541134920794
90,2022-05-12,13.449999809265137,150800,13.359999656677246,ASLE,37.26186646066858,53.77937831033109,40.06151762559775,51.91976534254418,-0.5729728907082112,14904.650568592491,-0.5729728907082112,14904.650568592491,0.0196500621594308,-0.0003781584156973,0.0464573319564316,-0.1818019123553215,0.0681648881482641,-0.2721617064849418,0.1298235024504167,-0.3035298289320605
91,2022-05-13,13.619999885559082,126800,13.869999885559082,ASLE,42.60261181678834,51.86555279666181,43.39372522767587,50.89905057841373,-0.5492920573139948,14609.103740398292,-0.5492920573139948,14609.103740398292,-0.0118949967421322,0.1258831425389739,0.0065283305969342,-0.0220401171842862,0.0252773846140685,-0.1176004508729343,0.0848179096370678,-0.1649722601510455
92,2022-05-16,13.81999969482422,85700,13.770000457763672,ASLE,41.85410001487026,48.68656060263038,42.90652713073526,49.17451903017013,-0.5324497884999211,10934.78721728039,-0.5324497884999211,10934.78721728039,-0.0031461715563488,0.4438894008085718,0.0113218874684081,0.3657025758664393,0.0286326901020549,0.2673830802292641,0.0890608531387931,0.226255371732108
93,2022-05-17,13.899999618530272,74600,13.800000190734863,ASLE,42.18062686858254,47.83810562073832,43.10614190173727,48.71022667097749,-0.5107943922909399,7046.571107357813,-0.5107943922909399,7046.571107357813,-0.0035421505183043,0.4391539021384683,0.0074645846390151,0.4654720896487748,0.0230969830130849,0.3989663368457364,0.0832936114097542,0.3926862699139571
94,2022-05-18,13.640000343322754,83300,13.229999542236328,ASLE,37.85325496671101,48.59046080331167,40.3163359466586,49.102575412670845,-0.5334483729790733,4613.548259953954,-0.5334483729790733,4613.548259953954,0.0262594602520164,0.1925640744260085,0.0416210229577737,0.2556127479975852,0.0587790376478346,0.2212488311837387,0.1248694670540258,0.2375362829940163
95,2022-05-19,13.140000343322754,100100,13.56999969482422,ASLE,41.67724050140392,50.08015139046394,42.62361719901615,49.87387729866367,-0.5180103946832286,3994.1682162332872,-0.5180103946832286,3994.1682162332872,0.0003641608790153,-0.0050576929757807,0.0127005674378824,0.036720440626455,0.0282196526252579,0.0142484933357118,0.0928939566448918,0.0286677726776511
96,2022-05-20,13.8100004196167,57800,13.59000015258789,ASLE,41.90254972637753,46.44916529746103,42.75921113305319,47.96738742302427,-0.4984168042351555,90.8165864906332,-0.4984168042351555,90.8165864906332,-0.0007387193807938,0.4820498838884011,0.0091719588670651,0.65080441170238,0.0233681154315521,0.6619461922152537,0.0877057151161372,0.7508353884953564
97,2022-05-23,13.65999984741211,132200,13.920000076293944,ASLE,45.61657289723672,52.88642204588726,44.99342316029927,51.373036216734135,-0.451073564998028,2963.7396128733963,-0.451073564998028,2963.7396128733963,-0.016285398387933,-0.2346823838187111,-0.0120701214837927,-0.2276520045608732,-0.0007811657642078,-0.2391987241203747,0.0594913749657265,-0.2253098414024281
98,2022-05-24,13.8100004196167,74700,14.100000381469728,ASLE,47.57517906168411,48.09872879097207,46.186848811146895,48.80156508428183,-0.3944882325438037,596.0115111296327,-0.3944882325438037,596.0115111296327,-0.0192289853889066,0.2362783476944792,-0.0201943745301131,0.3001577765285053,-0.0118450256432974,0.3031216544494732,0.044163345078871,0.3564553401483978
99,2022-05-25,14.100000381469728,71400,14.18000030517578,ASLE,48.45909735047842,47.83246371897808,46.7219966652815,48.65596642206973,-0.3392802722205079,-1528.9652319692395,-0.3392802722205079,-1528.9652319692395,-0.0165081625513904,0.1956115086160373,-0.0210454253103578,0.2947492655463637,-0.0152424496769431,0.3179312204335252,0.0367715632437099,0.4027114520638162
100,2022-05-26,14.119999885559082,89700,13.81999969482422,ASLE,44.81588854389753,49.49368193465913,44.6410442909017,49.52584494574527,-0.3208664759225907,-1717.1409717023198,-0.3208664759225907,-1717.1409717023198,0.00607404067127,-0.0322061559629499,0.0036454957866784,0.0250388953482247,0.0091085266570528,0.0429236677434168,0.0612775587863716,0.1119693720223112
101,2022-05-27,14.010000228881836,84800,14.109999656677246,ASLE,48.17849971901638,49.04562332192625,46.63546576098163,49.29291416821917,-0.279657440849121,-2235.7434036227496,-0.279657440849121,-2235.7434036227496,-0.0097357300563886,0.0158105959915361,-0.0138945490188538,0.0689471486005809,-0.0101775417397169,0.0902885775001347,0.03791767606864,0.1693116400410805
102,2022-05-31,14.140000343322754,315400,13.859999656677246,ASLE,45.611408099662846,65.01513700011073,45.17400068813489,58.79354114881957,-0.2641204838342634,15772.702210196498,-0.2641204838342634,15772.702210196498,0.0054174533447213,-0.4845894344957043,0.0031846469569432,-0.5830343967798572,0.0067168492539304,-0.6185021799286303,0.0544179927737383,-0.6587263153730278
